Element	NetName	NetID	Archetype	Slot/Category	Type
Attachment	Sniper_Proto.Internal_WeightBalance	3818559795	Internal_WeightBalance	Internal	Campaign
Attachment	Sniper_Proto.Rifle_Ammo_AP	1743237676	Rifle_Ammo_AP	Ammo	Campaign
Attachment	Sniper_Proto.Rifle_Ammo_MatchGrade	1237274220	Rifle_Ammo_MatchGrade	Ammo	Campaign
Attachment	Sniper_SR25.Internal_MatchGradeTrigger	1306607914	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Sniper_SR25.Internal_RecoilBufferAdj	3807227540	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Sniper_SR25.Internal_WeightBalance	42491925	Internal_WeightBalance	Internal	Campaign
Attachment	Sniper_SR25.Optic_HighPowerScope	1298569006	Optic_HighPowerScope	Optic	Campaign
Attachment	Sniper_SR25.Rifle_Ammo_AP	3972824829	Rifle_Ammo_AP	Ammo	Campaign
Attachment	Sniper_SR25.Rifle_Ammo_MatchGrade	1706073168	Rifle_Ammo_MatchGrade	Ammo	Campaign
Attachment	Sniper_SVU.Internal_BarrelAcc	2325083774	Internal_BarrelAcc	Internal	Campaign
Attachment	Sniper_SVU.Internal_Blueprinting	3163605070	Internal_Blueprinting	Internal	Campaign
Attachment	Sniper_SVU.Internal_MatchGradeTrigger	566061085	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Sniper_SVU.Internal_RecoilBufferAdj	3510026974	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Sniper_SVU.Internal_WeightBalance	1842983141	Internal_WeightBalance	Internal	Campaign
Attachment	Sniper_SVU.Rifle_Ammo_AP	1794884174	Rifle_Ammo_AP	Ammo	Campaign
Attachment	Sniper_SVU.Rifle_Ammo_MatchGrade	1721761797	Rifle_Ammo_MatchGrade	Ammo	Campaign
Attachment	Sniper_VSS.Internal_BarrelAcc	633874102	Internal_BarrelAcc	Internal	Campaign
Attachment	Sniper_VSS.Internal_Blueprinting	2777567511	Internal_Blueprinting	Internal	Campaign
Attachment	Sniper_VSS.Internal_MatchGradeTrigger	2465796884	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Sniper_VSS.Internal_RecoilBufferAdj	1220417868	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Sniper_VSS.Internal_WeightBalance	933164404	Internal_WeightBalance	Internal	Campaign
Attachment	Sniper_VSS.Rifle_Ammo_AP	1082928080	Rifle_Ammo_AP	Ammo	Campaign
Attachment	Sniper_VSS.Rifle_Ammo_MatchGrade	2143197532	Rifle_Ammo_MatchGrade	Ammo	Campaign
Attachment	Sniper_VSS.Sniper_VSS_ExtMag	2844938930	Sniper_VSS_ExtMag	Magazine	Campaign
Camo	Beige-MPArmorBootsExecutioner	865405139			
Camo	Beige-MPArmorBootsGhost	2609891506			
Camo	Beige-MPArmorBootsHeavy	66376654			
Camo	Beige-MPArmorBootsHunter	3873651404			
Camo	Beige-MPArmorBootsIntelScout	3462680237			
Camo	Beige-MPArmorBootsTech	3249167633			
Camo	Beige-MPArmorGlovesExecutioner	2838317044			
Camo	Beige-MPArmorGlovesGhost	3082817287			
Camo	Beige-MPArmorGlovesHeavy	800789627			
Camo	Beige-MPArmorGlovesHunter	1278513950			
Camo	Beige-MPArmorGlovesIntelScout	3399531609			
Camo	Beige-MPArmorGlovesTech	292362371			
Camo	Beige-MPArmorPantsExecutioner	1864252565			
Camo	Beige-MPArmorPantsGhost	3323133698			
Camo	Beige-MPArmorPantsHeavy	1583998078			
Camo	Beige-MPArmorPantsHunter	1535126149			
Camo	Beige-MPArmorPantsIntelScout	1160479265			
Camo	Beige-MPArmorPantsTech	3591206097			
Camo	Beige-MPArmorTorsoGhost	1351442665			
Camo	Beige-MPArmorTorsoGhostElite	2481272421			
Camo	Beige-MPArmorTorsoHeavy	3371596693			
Camo	Beige-MPArmorTorsoHeavyElite	1406920406			
Camo	Beige-MPArmorTorsoHunter	3052689410			
Camo	Beige-MPArmorTorsoHunterElite	2318457071			
Camo	Beige-MPArmorTorsoIntelScout	1288105004			
Camo	Beige-MPArmorTorsoIntelScoutElite	4098152265			
Camo	Beige-MPArmorTorsoSaboteur	2694884236			
Camo	Beige-MPArmorTorsoSaboteurElite	670983083			
Camo	Beige-MPArmorTorsoTech	1020559466			
Camo	Beige-MPArmorTorsoTechElite	1124871671			
Camo	Beige-SPBootsSuitA	3509255813			
Camo	Beige-SPBootsSuitB	3697924188			
Camo	Beige-SPBootsSuitC	3634939371			
Camo	Beige-SPBootsSuitD	3337590254			
Camo	Beige-SPBootsSuitE	3257829465			
Camo	Beige-SPBootsSuitF	3480071808			
Camo	Beige-SPBootsSuitG	3417092919			
Camo	Beige-SPBootsSuitH	4091743882			
Camo	Beige-SPBootsSuitI	4146205501			
Camo	Beige-SPBootsSuitK	4271908947			
Camo	Beige-SPGlovesSuitA	646034077			
Camo	Beige-SPGlovesSuitB	734172228			
Camo	Beige-SPGlovesSuitC	788761075			
Camo	Beige-SPGlovesSuitD	826595830			
Camo	Beige-SPGlovesSuitE	897958977			
Camo	Beige-SPGlovesSuitF	952558232			
Camo	Beige-SPGlovesSuitG	1007157039			
Camo	Beige-SPGlovesSuitH	71844498			
Camo	Beige-SPGlovesSuitI	9002789			
Camo	Beige-SPGlovesSuitK	151741515			
Camo	Beige-SPHelmetSuitA	2247804778			
Camo	Beige-SPHelmetSuitB	2293883315			
Camo	Beige-SPHelmetSuitC	2356739076			
Camo	Beige-SPHelmetSuitD	2453646337			
Camo	Beige-SPHelmetSuitE	2533274038			
Camo	Beige-SPHelmetSuitF	2612893551			
Camo	Beige-SPHelmetSuitG	2675739352			
Camo	Beige-SPHelmetSuitH	2805151589			
Camo	Beige-SPHelmetSuitI	2750556882			
Camo	Beige-SPPantsSuitA	2360854837			
Camo	Beige-SPPantsSuitB	2180313068			
Camo	Beige-SPPantsSuitC	2234905179			
Camo	Beige-SPPantsSuitD	2607981150			
Camo	Beige-SPPantsSuitE	2679357417			
Camo	Beige-SPPantsSuitF	2465241392			
Camo	Beige-SPPantsSuitG	2519827591			
Camo	Beige-SPPantsSuitH	2927507770			
Camo	Beige-SPPantsSuitI	2864653453			
Camo	Beige-SPPantsSuitK	2738692067			
Camo	Beige-SPTorsoSuitA	438851294			
Camo	Beige-SPTorsoSuitB	392916999			
Camo	Beige-SPTorsoSuitC	329936304			
Camo	Beige-SPTorsoSuitD	233651637			
Camo	Beige-SPTorsoSuitE	153886722			
Camo	Beige-SPTorsoSuitF	74385115			
Camo	Beige-SPTorsoSuitG	11410284			
Camo	Beige-SPTorsoSuitH	954312401			
Camo	Beige-SPTorsoSuitI	1008778086			
Camo	Beige-SPTorsoSuitK	899842056			
Camo	Black-MPArmorBootsExecutioner	3001944375			
Camo	Black-MPArmorBootsGhost	714608955			
Camo	Black-MPArmorBootsHeavy	3001223751			
Camo	Black-MPArmorBootsHunter	2912370164			
Camo	Black-MPArmorBootsIntelScout	88661523			
Camo	Black-MPArmorBootsTech	557015278			
Camo	Black-MPArmorGlovesExecutioner	2130799696			
Camo	Black-MPArmorGlovesGhost	4239657023			
Camo	Black-MPArmorGlovesHeavy	1691292483			
Camo	Black-MPArmorGlovesHunter	3192219441			
Camo	Black-MPArmorGlovesIntelScout	1272692157			
Camo	Black-MPArmorGlovesTech	2692399370			
Camo	Black-MPArmorPantsExecutioner	3999612273			
Camo	Black-MPArmorPantsGhost	1996826251			
Camo	Black-MPArmorPantsHeavy	4018028023			
Camo	Black-MPArmorPantsHunter	284437949			
Camo	Black-MPArmorPantsIntelScout	2382828191			
Camo	Black-MPArmorPantsTech	915687726			
Camo	Black-MPArmorTorsoGhost	3785013600			
Camo	Black-MPArmorTorsoGhostElite	1489610459			
Camo	Black-MPArmorTorsoHeavy	2044830236			
Camo	Black-MPArmorTorsoHeavyElite	2566354536			
Camo	Black-MPArmorTorsoHunter	4269825850			
Camo	Black-MPArmorTorsoHunterElite	189520139			
Camo	Black-MPArmorTorsoIntelScout	2280291474			
Camo	Black-MPArmorTorsoIntelScoutElite	3680866927			
Camo	Black-MPArmorTorsoSaboteur	4116773			
Camo	Black-MPArmorTorsoSaboteurElite	3305336658			
Camo	Black-MPArmorTorsoTech	3696082325			
Camo	Black-MPArmorTorsoTechElite	2420774284			
Camo	Black-SPBootsSuitA	2687894462			
Camo	Black-SPBootsSuitB	2910135655			
Camo	Black-SPBootsSuitC	2847160528			
Camo	Black-SPBootsSuitD	3086182613			
Camo	Black-SPBootsSuitE	3006428514			
Camo	Black-SPBootsSuitF	3195098043			
Camo	Black-SPBootsSuitG	3132116492			
Camo	Black-SPBootsSuitH	2197812145			
Camo	Black-SPBootsSuitI	2252271110			
Camo	Black-SPBootsSuitK	2411517288			
Camo	Black-SPGlovesSuitA	3649636497			
Camo	Black-SPGlovesSuitB	3570019912			
Camo	Black-SPGlovesSuitC	3490395135			
Camo	Black-SPGlovesSuitD	3461112826			
Camo	Black-SPGlovesSuitE	3398270541			
Camo	Black-SPGlovesSuitF	3352189076			
Camo	Black-SPGlovesSuitG	3272557859			
Camo	Black-SPGlovesSuitH	4215339166			
Camo	Black-SPGlovesSuitI	4286702889			
Camo	Black-SPGlovesSuitK	4127448647			
Camo	Black-SPHelmetSuitA	2062712166			
Camo	Black-SPHelmetSuitB	2008112063			
Camo	Black-SPHelmetSuitC	1936737800			
Camo	Black-SPHelmetSuitD	1832326669			
Camo	Black-SPHelmetSuitE	1777732538			
Camo	Black-SPHelmetSuitF	1689595235			
Camo	Black-SPHelmetSuitG	1618227412			
Camo	Black-SPHelmetSuitH	1480297833			
Camo	Black-SPHelmetSuitI	1559924958			
Camo	Black-SPPantsSuitA	4255855630			
Camo	Black-SPPantsSuitB	4041741015			
Camo	Black-SPPantsSuitC	4096331616			
Camo	Black-SPPantsSuitD	3933101925			
Camo	Black-SPPantsSuitE	4004463314			
Camo	Black-SPPantsSuitF	3823920139			
Camo	Black-SPPantsSuitG	3878517180			
Camo	Black-SPPantsSuitH	3747791873			
Camo	Black-SPPantsSuitI	3684948406			
Camo	Black-SPPantsSuitK	3525436120			
Camo	Black-SPTorsoSuitA	1798613989			
Camo	Black-SPTorsoSuitB	1719110972			
Camo	Black-SPTorsoSuitC	1656131723			
Camo	Black-SPTorsoSuitD	2096218254			
Camo	Black-SPTorsoSuitE	2016468281			
Camo	Black-SPTorsoSuitF	1970535392			
Camo	Black-SPTorsoSuitG	1907549783			
Camo	Black-SPTorsoSuitH	1241340906			
Camo	Black-SPTorsoSuitI	1295795805			
Camo	Black-SPTorsoSuitK	1153334579			
Camo	Green-MPArmorBootsExecutioner	1111211092			
Camo	Green-MPArmorBootsGhost	1364250262			
Camo	Green-MPArmorBootsHeavy	3375093226			
Camo	Green-MPArmorBootsHunter	1829643766			
Camo	Green-MPArmorBootsIntelScout	1967169791			
Camo	Green-MPArmorBootsTech	1804725286			
Camo	Green-MPArmorGlovesExecutioner	3726072235			
Camo	Green-MPArmorGlovesGhost	1009586237			
Camo	Green-MPArmorGlovesHeavy	2757102401			
Camo	Green-MPArmorGlovesHunter	3070739783			
Camo	Green-MPArmorGlovesIntelScout	3138259166			
Camo	Green-MPArmorGlovesTech	3685883559			
Camo	Green-MPArmorPantsExecutioner	514885650			
Camo	Green-MPArmorPantsGhost	214825254			
Camo	Green-MPArmorPantsHeavy	2495013466			
Camo	Green-MPArmorPantsHunter	3496818111			
Camo	Green-MPArmorPantsIntelScout	4262423667			
Camo	Green-MPArmorPantsTech	2083964390			
Camo	Green-MPArmorTorsoGhost	2589091533			
Camo	Green-MPArmorTorsoGhostElite	683792439			
Camo	Green-MPArmorTorsoHeavy	36273585			
Camo	Green-MPArmorTorsoHeavyElite	3909027972			
Camo	Green-MPArmorTorsoHunter	1041844024			
Camo	Green-MPArmorTorsoHunterElite	4221463656			
Camo	Green-MPArmorTorsoIntelScout	4158784126			
Camo	Green-MPArmorTorsoIntelScoutElite	1100014021			
Camo	Green-MPArmorTorsoSaboteur	4194681810			
Camo	Green-MPArmorTorsoSaboteurElite	1733381903			
Camo	Green-MPArmorTorsoTech	2532258141			
Camo	Green-MPArmorTorsoTechElite	122651538			
Camo	Green-SPBootsSuitA	3343477289			
Camo	Green-SPBootsSuitB	3389672688			
Camo	Green-SPBootsSuitC	3469431111			
Camo	Green-SPBootsSuitD	3498836290			
Camo	Green-SPBootsSuitE	3561823477			
Camo	Green-SPBootsSuitF	3641588268			
Camo	Green-SPBootsSuitG	3721340827			
Camo	Green-SPBootsSuitH	3850410534			
Camo	Green-SPBootsSuitI	3779168145			
Camo	Green-SPBootsSuitK	3905142015			
Camo	Green-SPGlovesSuitA	3803454563			
Camo	Green-SPGlovesSuitB	4025957050			
Camo	Green-SPGlovesSuitC	3946194701			
Camo	Green-SPGlovesSuitD	4117853960			
Camo	Green-SPGlovesSuitE	4054870719			
Camo	Green-SPGlovesSuitF	4243803238			
Camo	Green-SPGlovesSuitG	4164047313			
Camo	Green-SPGlovesSuitH	3229477996			
Camo	Green-SPGlovesSuitI	3300717019			
Camo	Green-SPGlovesSuitK	3443444405			
Camo	Green-SPHelmetSuitA	1104112020			
Camo	Green-SPHelmetSuitB	1284263757			
Camo	Green-SPHelmetSuitC	1213027066			
Camo	Green-SPHelmetSuitD	1443496703			
Camo	Green-SPHelmetSuitE	1389043528			
Camo	Green-SPHelmetSuitF	1602763153			
Camo	Green-SPHelmetSuitG	1531520038			
Camo	Green-SPHelmetSuitH	1661376923			
Camo	Green-SPHelmetSuitI	1741128748			
Camo	Green-SPPantsSuitA	2597608857			
Camo	Green-SPPantsSuitB	2543287104			
Camo	Green-SPPantsSuitC	2471913207			
Camo	Green-SPPantsSuitD	2366715634			
Camo	Green-SPPantsSuitE	2312121157			
Camo	Green-SPPantsSuitF	2224229788			
Camo	Green-SPPantsSuitG	2152861739			
Camo	Green-SPPantsSuitH	3088952726			
Camo	Green-SPPantsSuitI	3168579617			
Camo	Green-SPPantsSuitK	3042872143			
Camo	Green-SPTorsoSuitA	206291570			
Camo	Green-SPTorsoSuitB	17360043			
Camo	Green-SPTorsoSuitC	97122588			
Camo	Green-SPTorsoSuitD	462334233			
Camo	Green-SPTorsoSuitE	525317294			
Camo	Green-SPTorsoSuitF	302813815			
Camo	Green-SPTorsoSuitG	382570432			
Camo	Green-SPTorsoSuitH	780284541			
Camo	Green-SPTorsoSuitI	709046218			
Camo	Green-SPTorsoSuitK	599856292			
Camo	Navy-MPArmorBootsExecutioner	2719436654			
Camo	Navy-MPArmorBootsGhost	1312680201			
Camo	Navy-MPArmorBootsHeavy	3594973813			
Camo	Navy-MPArmorBootsHunter	1883492082			
Camo	Navy-MPArmorBootsIntelScout	3987635599			
Camo	Navy-MPArmorBootsTech	3406652781			
Camo	Navy-MPArmorGlovesExecutioner	625987102			
Camo	Navy-MPArmorGlovesGhost	560003897			
Camo	Navy-MPArmorGlovesHeavy	3105611845			
Camo	Navy-MPArmorGlovesHunter	2753494640			
Camo	Navy-MPArmorGlovesIntelScout	1529019364			
Camo	Navy-MPArmorGlovesTech	3302963512			
Camo	Navy-MPArmorPantsExecutioner	4271668008			
Camo	Navy-MPArmorPantsGhost	329309881			
Camo	Navy-MPArmorPantsHeavy	2346436037			
Camo	Navy-MPArmorPantsHunter	3441483451			
Camo	Navy-MPArmorPantsIntelScout	1726066947			
Camo	Navy-MPArmorPantsTech	3702148269			
Camo	Navy-MPArmorTorsoGhost	2235515218			
Camo	Navy-MPArmorTorsoGhostElite	2955871559			
Camo	Navy-MPArmorTorsoHeavy	491018798			
Camo	Navy-MPArmorTorsoHeavyElite	1880217076			
Camo	Navy-MPArmorTorsoHunter	592751676			
Camo	Navy-MPArmorTorsoHunterElite	464691026			
Camo	Navy-MPArmorTorsoIntelScout	1863114510			
Camo	Navy-MPArmorTorsoIntelScoutElite	2840332420			
Camo	Navy-MPArmorTorsoSaboteur	811853692			
Camo	Navy-MPArmorTorsoSaboteurElite	3444699533			
Camo	Navy-MPArmorTorsoTech	913553430			
Camo	Navy-MPArmorTorsoTechElite	3391361970			
Camo	Navy-SPBootsSuitA	670595830			
Camo	Navy-SPBootsSuitB	716921903			
Camo	Navy-SPBootsSuitC	779764120			
Camo	Navy-SPBootsSuitD	809308573			
Camo	Navy-SPBootsSuitE	888933418			
Camo	Navy-SPBootsSuitF	968829683			
Camo	Navy-SPBootsSuitG	1031681860			
Camo	Navy-SPBootsSuitH	87132921			
Camo	Navy-SPBootsSuitI	32544590			
Camo	Navy-SPBootsSuitK	141732896			
Camo	Navy-SPGlovesSuitA	3414186791			
Camo	Navy-SPGlovesSuitB	3334700542			
Camo	Navy-SPGlovesSuitC	3254935625			
Camo	Navy-SPGlovesSuitD	3695521868			
Camo	Navy-SPGlovesSuitE	3632541179			
Camo	Navy-SPGlovesSuitF	3586591522			
Camo	Navy-SPGlovesSuitG	3506837141			
Camo	Navy-SPGlovesSuitH	3913919272			
Camo	Navy-SPGlovesSuitI	3985159839			
Camo	Navy-SPGlovesSuitK	3825896945			
Camo	Navy-SPHelmetSuitA	1761291984			
Camo	Navy-SPHelmetSuitB	1706559497			
Camo	Navy-SPHelmetSuitC	1635325374			
Camo	Navy-SPHelmetSuitD	2134787515			
Camo	Navy-SPHelmetSuitE	2080331788			
Camo	Navy-SPHelmetSuitF	1992064725			
Camo	Navy-SPHelmetSuitG	1920820066			
Camo	Navy-SPHelmetSuitH	1244847839			
Camo	Navy-SPHelmetSuitI	1324598120			
Camo	Navy-SPPantsSuitA	2053459270			
Camo	Navy-SPPantsSuitB	1999006623			
Camo	Navy-SPPantsSuitC	1944548904			
Camo	Navy-SPPantsSuitD	1839212077			
Camo	Navy-SPPantsSuitE	1767979930			
Camo	Navy-SPPantsSuitF	1679957315			
Camo	Navy-SPPantsSuitG	1625489652			
Camo	Navy-SPPantsSuitH	1487715657			
Camo	Navy-SPPantsSuitI	1550688510			
Camo	Navy-SPPantsSuitK	1441766288			
Camo	Navy-SPTorsoSuitA	3975860909			
Camo	Navy-SPTorsoSuitB	3787060340			
Camo	Navy-SPTorsoSuitC	3849906627			
Camo	Navy-SPTorsoSuitD	4215257542			
Camo	Navy-SPTorsoSuitE	4294878321			
Camo	Navy-SPTorsoSuitF	4072506024			
Camo	Navy-SPTorsoSuitG	4135362335			
Camo	Navy-SPTorsoSuitH	3459457698			
Camo	Navy-SPTorsoSuitI	3404873493			
Camo	Navy-SPTorsoSuitK	3278898299			
Camo	White-MPArmorBootsExecutioner	3248859102			
Camo	White-MPArmorBootsGhost	3948939859			
Camo	White-MPArmorBootsHeavy	1931153711			
Camo	White-MPArmorBootsHunter	670822080			
Camo	White-MPArmorBootsIntelScout	3293277077			
Camo	White-MPArmorBootsTech	2970863119			
Camo	White-MPArmorGlovesExecutioner	2551378312			
Camo	White-MPArmorGlovesGhost	1993923339			
Camo	White-MPArmorGlovesHeavy	4003709047			
Camo	White-MPArmorGlovesHunter	2046365870			
Camo	White-MPArmorGlovesIntelScout	948966228			
Camo	White-MPArmorGlovesTech	1635965538			
Camo	White-MPArmorPantsExecutioner	2637075352			
Camo	White-MPArmorPantsGhost	3070049763			
Camo	White-MPArmorPantsHeavy	780543647			
Camo	White-MPArmorPantsHunter	2593717897			
Camo	White-MPArmorPantsIntelScout	1325704985			
Camo	White-MPArmorPantsTech	2796875727			
Camo	White-MPArmorTorsoGhost	543334920			
Camo	White-MPArmorTorsoGhostElite	2580157277			
Camo	White-MPArmorTorsoHeavy	3088693620			
Camo	White-MPArmorTorsoHeavyElite	1509213166			
Camo	White-MPArmorTorsoHunter	1961659406			
Camo	White-MPArmorTorsoHunterElite	2013296610			
Camo	White-MPArmorTorsoIntelScout	1189726484			
Camo	White-MPArmorTorsoIntelScoutElite	3380854495			
Camo	White-MPArmorTorsoSaboteur	497806193			
Camo	White-MPArmorTorsoSaboteurElite	4067941022			
Camo	White-MPArmorTorsoTech	1282218868			
Camo	White-MPArmorTorsoTechElite	4223950189			
Camo	White-SPBootsSuitA	3055789193			
Camo	White-SPBootsSuitB	3143664208			
Camo	White-SPBootsSuitC	3215040487			
Camo	White-SPBootsSuitD	2716258274			
Camo	White-SPBootsSuitE	2770850389			
Camo	White-SPBootsSuitF	2825188492			
Camo	White-SPBootsSuitG	2896554299			
Camo	White-SPBootsSuitH	2498385030			
Camo	White-SPBootsSuitI	2418755889			
Camo	White-SPBootsSuitK	2578018911			
Camo	White-SPGlovesSuitA	334110883			
Camo	White-SPGlovesSuitB	514393722			
Camo	White-SPGlovesSuitC	443030477			
Camo	White-SPGlovesSuitD	70208456			
Camo	White-SPGlovesSuitE	15619711			
Camo	White-SPGlovesSuitF	229470374			
Camo	White-SPGlovesSuitG	158100753			
Camo	White-SPGlovesSuitH	824430764			
Camo	White-SPGlovesSuitI	904056091			
Camo	White-SPGlovesSuitK	1012987509			
Camo	White-SPHelmetSuitA	2962314580			
Camo	White-SPHelmetSuitB	3184685965			
Camo	White-SPHelmetSuitC	3105058362			
Camo	White-SPHelmetSuitD	2807316031			
Camo	White-SPHelmetSuitE	2744460168			
Camo	White-SPHelmetSuitF	2933261649			
Camo	White-SPHelmetSuitG	2853640422			
Camo	White-SPHelmetSuitH	2455283035			
Camo	White-SPHelmetSuitI	2526656748			
Camo	White-SPPantsSuitA	3955135289			
Camo	White-SPPantsSuitB	3875386848			
Camo	White-SPPantsSuitC	3795626071			
Camo	White-SPPantsSuitD	4235982930			
Camo	White-SPPantsSuitE	4172998117			
Camo	White-SPPantsSuitF	4126786364			
Camo	White-SPPantsSuitG	4047036043			
Camo	White-SPPantsSuitH	3380044598			
Camo	White-SPPantsSuitI	3451289217			
Camo	White-SPPantsSuitK	3291760111			
Camo	White-SPTorsoSuitA	2099317970			
Camo	White-SPTorsoSuitB	1885481483			
Camo	White-SPTorsoSuitC	1956853692			
Camo	White-SPTorsoSuitD	1793353657			
Camo	White-SPTorsoSuitE	1847949838			
Camo	White-SPTorsoSuitF	1667652823			
Camo	White-SPTorsoSuitG	1739014496			
Camo	White-SPTorsoSuitH	1609104605			
Camo	White-SPTorsoSuitI	1529471338			
Camo	White-SPTorsoSuitK	1386994180			
Gadget	GI_Adv_AmmoPack	2937341388		Gadget	Merc
Gadget	GI_Adv_AntiGrenadeSystem	656114637		Gadget	Spy
Gadget	GI_Adv_EscBomb	169350850		Gadget	Spy
Gadget	GI_Adv_Grenade_EMP	717479671		Gadget	Spy
Gadget	GI_Adv_Grenade_Flashbang	931134404		Gadget	Spy
Gadget	GI_Adv_Grenade_Frag	4226491097		Gadget	Merc
Gadget	GI_Adv_Grenade_TearGas	620682230		Gadget	Merc
Gadget	GI_Adv_Proximity_Mine	2715069074		Gadget	Merc
Gadget	GI_Adv_Sticky_Camera	1470046071		Gadget	Spy
Gadget	GI_Adv_TaggingDevice	3925862024		Gadget	Merc
Gadget	GI_DoorBreach	3003396417		Gadget	Campaign
Gadget	GI_Grenade_EMP	2129770155		Gadget	Campaign
Gadget	GI_Grenade_Flashbang	1502415414		Gadget	Campaign
Gadget	GI_Grenade_Frag	3055821010		Gadget	Campaign
Gadget	GI_Grenade_Incendiary	411950171		Gadget	Campaign
Gadget	GI_Grenade_SleepingGas	2746321381		Gadget	Campaign
Gadget	GI_Grenade_Smoke	3399838842		Gadget	Campaign
Gadget	GI_Grenade_TearGas	1062449329		Gadget	Campaign
Gadget	GI_Proximity_Mine	1658072		Gadget	Campaign
Gadget	GI_Proximity_Shocker_Mine	4011132615		Gadget	Campaign
Gadget	GI_Quadrocopter	383325167		Gadget	Campaign
Gadget	GI_Sticky_Camera	2090408724		Gadget	Campaign
Gadget	GI_Sticky_Noisemaker	973429698		Gadget	Campaign
Light	LightBlue	1305046398		Detail	Campaign
Light	LightGold	3002669848		Detail	Campaign
Light	LightGreen	4075990909		Detail	Campaign
Light	LightOrange	1798226789		Detail	Campaign
Light	LightPaleBlue	3943745167		Detail	Campaign
Light	LightPaleOrange	813149255		Detail	Campaign
Light	LightPink	3699549215		Detail	Campaign
Light	LightPurple	373479184		Detail	Campaign
Light	LightRed	3275661675		Detail	Campaign
Light	LightWhite	405823036		Detail	Campaign
Upgrade	EGameItemUpgrade_Quadrocopter_Level1	1580032825			
Upgrade	EGameItemUpgrade_Quadrocopter_Level2	1399735776			
Upgrade	EGameItemUpgrade_StickyCamera_Level1	295813931			
Upgrade	EGameItemUpgrade_StickyCamera_Level2	484632050			
Upgrade	EGameItemUpgrade_ThermalGoggles_Level1	266780199			
Upgrade	EGameItemUpgrade_ThermalGoggles_Level2	44407038			
Upgrade	EGameItemUpgrade_ThermalGoggles_Level3	107251017			
Upgrade	EGameItemUpgrade_ThermalGoggles_Level4	405001548			
Upgrade	EGameItemUpgrade_ThermalGoggles_Level5	484624635			
VisionMode	GI_MP_BMSensor	799164088			Merc
VisionMode	GI_MP_BatsVision	2933499527			Merc
VisionMode	GI_MP_EMFGoggles	465301380			Spy
VisionMode	GI_MP_RFDetector	4242781582			Merc
VisionMode	GI_MP_SonarGoggles	989735138			Spy
VisionMode	GI_MP_ThermalGoggles	2920088882			Spy
VisionMode	GI_ThermalGoggles	3099839455			Campaign
Weapon	ADV_Merc_Assault_ACE	130228041	ADV_Merc_Assault_ACE	TwoHander	Merc
Weapon	ADV_Merc_Assault_AK47	398314780	ADV_Merc_Assault_AK47	TwoHander	Merc
Weapon	ADV_Merc_Assault_ARX160	1609580467	ADV_Merc_Assault_ARX160	TwoHander	Merc
Weapon	ADV_Merc_Assault_FAMASG2	969705833	ADV_Merc_Assault_FAMASG2	TwoHander	Merc
Weapon	ADV_Merc_Assault_G36C	3112649892	ADV_Merc_Assault_G36C	TwoHander	Merc
Weapon	ADV_Merc_Assault_Goblin	495138913	ADV_Merc_Assault_Goblin	TwoHander	Merc
Weapon	ADV_Merc_Assault_HoneyBadger	554828164	ADV_Merc_Assault_HoneyBadger	TwoHander	Merc
Weapon	ADV_Merc_Assault_M416	535050579	ADV_Merc_Assault_M416	TwoHander	Merc
Weapon	ADV_Merc_Assault_SA58	627083599	ADV_Merc_Assault_SA58	TwoHander	Merc
Weapon	ADV_Merc_LMG_HKMG4	1970926960	ADV_Merc_LMG_HKMG4	TwoHander	Merc
Weapon	ADV_Merc_LMG_U100	1380333412	ADV_Merc_LMG_U100	TwoHander	Merc
Weapon	ADV_Merc_Pistol_DesertEagle	468180127	ADV_Merc_Pistol_DesertEagle	Pistol	Merc
Weapon	ADV_Merc_Pistol_Makarov	2601771957	ADV_Merc_Pistol_Makarov	Pistol	Merc
Weapon	ADV_Merc_Pistol_Px4	2888973554	ADV_Merc_Pistol_Px4	Pistol	Merc
Weapon	ADV_Merc_Shotgun_AA12	1583627444	ADV_Merc_Shotgun_AA12	TwoHander	Merc
Weapon	ADV_Merc_Shotgun_M1014	2417803434	ADV_Merc_Shotgun_M1014	TwoHander	Merc
Weapon	ADV_Merc_Shotgun_RMB93	1032812967	ADV_Merc_Shotgun_RMB93	TwoHander	Merc
Weapon	ADV_Merc_Shotgun_Saiga12	438426336	ADV_Merc_Shotgun_Saiga12	TwoHander	Merc
Weapon	ADV_Spy_CrossBow	3328455523	ADV_Spy_CrossBow	TwoHander	Spy
Weapon	ADV_Spy_Pistol_F40	3086184361	ADV_Spy_Pistol_F40	Pistol	Spy
Weapon	ADV_Spy_Pistol_FiveSeven	3414297539	ADV_Spy_Pistol_FiveSeven	Pistol	Spy
Weapon	ADV_Spy_Pistol_Proto	3594218891	ADV_Spy_Pistol_Proto	Pistol	Spy
Weapon	ADV_Spy_Pistol_USP45	549993392	ADV_Spy_Pistol_USP45	Pistol	Spy
Weapon	ADV_Spy_SMG_MAC11	1716735579	ADV_Spy_SMG_MAC11	TwoHander	Spy
Weapon	ADV_Spy_SMG_MP5	603875156	ADV_Spy_SMG_MP5	TwoHander	Spy
